new_itemID,artistID,variant,original_idx
2897,917,3,8015
2898,917,4,8016
2899,917,5,8017
2900,918,1,8018
2901,918,2,8019
2902,918,3,8020
2903,918,4,8021
2904,918,5,8022
2905,919,1,8023
2906,919,2,8024
2907,919,3,8025
2908,919,4,8026
2909,919,5,8027
2910,920,1,8033
2911,920,2,8034
2912,920,3,8035
2913,920,4,8036
2914,920,5,8037
2915,922,1,8038
2916,922,2,8039
2917,922,3,8040
2918,922,4,8041
2919,922,5,8042
2920,923,1,8043
2921,923,2,8044
2922,923,3,8045
2923,923,4,8046
2924,923,5,8047
2925,924,1,8048
2926,924,2,8049
2927,924,3,8050
2928,924,4,8051
2929,924,5,8052
2930,928,1,8053
2931,928,2,8054
2932,928,3,8055
2933,928,4,8056
2934,928,5,8057
2935,930,1,8058
2936,930,2,8059
2937,930,3,8060
2938,930,4,8061
2939,930,5,8062
2940,931,1,8063
2941,931,2,8064
2942,931,3,8065
2943,931,4,8066
2944,931,5,8067
2945,932,1,8068
2946,932,2,8069
2947,932,3,8070
2948,932,4,8071
2949,932,5,8072
2950,936,1,8073
2951,936,2,8074
2952,936,3,8075
2953,936,4,8076
2954,936,5,8077
2955,937,1,8078
2956,937,2,8079
2957,937,3,8080
2958,937,4,8081
2959,937,5,8082
2960,942,1,8088
2961,942,2,8089
2962,942,3,8090
2963,942,4,8091
2964,942,5,8092
2965,943,1,8093
2966,943,2,8094
2967,943,3,8095
2968,943,4,8096
2969,943,5,8097
2970,944,1,8098
2971,944,2,8099
2972,944,3,8100
2973,944,4,8101
2974,944,5,8102
2975,945,1,8103
2976,945,2,8104
2977,945,3,8105
2978,945,4,8106
2979,945,5,8107
2980,946,1,8108
2981,946,3,8109
2982,946,4,8110
2983,946,5,8111
2984,947,1,8112
2985,947,2,8113
2986,947,3,8114
2987,947,4,8115
2988,947,5,8116
2989,951,1,8117
2990,951,2,8118
2991,951,3,8119
2992,951,4,8120
2993,951,5,8121
2994,952,1,8122
2995,952,2,8123
2996,952,3,8124
2997,952,4,8125
2998,952,5,8126
2999,953,1,8127
3000,953,2,8128
3001,955,3,8129
3002,1000,1,0
3003,1000,2,1
3004,1000,3,2
3005,1000,4,3
3006,1000,5,4
3007,1001,1,5
3008,1001,2,6
3009,1001,3,7
3010,1001,4,8
3011,1001,5,9
3012,1004,1,10
3013,1004,2,11
3014,1004,3,12
3015,1004,4,13
3016,1004,5,14
3017,1005,1,15
3018,1005,2,16
3019,1005,3,17
3020,1005,4,18
3021,1005,5,19
3022,1006,1,20
3023,1006,2,21
3024,1006,3,22
3025,1006,4,23
3026,1006,5,24
3027,1008,1,25
3028,1008,2,26
3029,1008,4,27
3030,1008,5,28
3031,1009,1,29
3032,1009,2,30
3033,1009,3,31
3034,1009,4,32
3035,1009,5,33
3036,1011,2,39
3037,1011,3,40
3038,1013,1,41
3039,1013,2,42
3040,1013,3,43
3041,1013,4,44
3042,1013,5,45
3043,1014,1,46
3044,1014,2,47
3045,1014,3,48
3046,1014,4,49
3047,1014,5,50
3048,1015,1,51
3049,1015,2,52
3050,1015,3,53
3051,1015,4,54
3052,1015,5,55
3053,1017,1,56
3054,1017,2,57
3055,1017,3,58
3056,1017,4,59
3057,1017,5,60
3058,1019,1,61
3059,1019,2,62
3060,1019,4,63
3061,1019,5,64
3062,1020,1,70
3063,1020,2,71
3064,1020,3,72
3065,1020,4,73
3066,1021,1,74
3067,1021,2,75
3068,1021,3,76
3069,1021,4,77
3070,1021,5,78
3071,1027,1,79
3072,1027,2,80
3073,1027,3,81
3074,1027,4,82
3075,1027,5,83
3076,1028,1,84
3077,1028,2,85
3078,1028,3,86
3079,1028,4,87
3080,1028,5,88
3081,1029,1,89
3082,1029,2,90
3083,1029,3,91
3084,1029,4,92
3085,1029,5,93
3086,1032,1,94
3087,1032,2,95
3088,1032,3,96
3089,1032,4,97
3090,1032,5,98
3091,1034,1,99
3092,1034,2,100
3093,1034,3,101
3094,1034,4,102
3095,1034,5,103
3096,1035,1,104
3097,1035,3,105
3098,1035,4,106
3099,1035,5,107
3100,1036,1,108
3101,1036,2,109
3102,1036,3,110
3103,1036,4,111
3104,1036,5,112
3105,1037,1,113
3106,1037,2,114
3107,1037,3,115
3108,1037,4,116
3109,1037,5,117
3110,1038,1,118
3111,1038,2,119
3112,1038,3,120
3113,1038,4,121
3114,1038,5,122
3115,1040,1,128
3116,1040,2,129
3117,1040,3,130
3118,1040,4,131
3119,1040,5,132
3120,1041,1,133
3121,1041,2,134
3122,1041,3,135
3123,1041,4,136
3124,1041,5,137
3125,1042,1,138
3126,1042,2,139
3127,1042,3,140
3128,1042,4,141
3129,1042,5,142
3130,1043,1,143
3131,1043,2,144
3132,1043,3,145
3133,1043,4,146
3134,1043,5,147
3135,1044,1,148
3136,1044,2,149
3137,1044,3,150
3138,1044,4,151
3139,1044,5,152
3140,1045,1,153
3141,1045,2,154
3142,1045,3,155
3143,1045,4,156
3144,1045,5,157
3145,1046,1,158
3146,1046,2,159
3147,1046,3,160
3148,1046,4,161
3149,1046,5,162
3150,1047,1,163
3151,1047,2,164
3152,1047,3,165
3153,1047,4,166
3154,1047,5,167
3155,1048,1,168
3156,1048,2,169
3157,1048,3,170
3158,1048,4,171
3159,1048,5,172
3160,1051,1,173
3161,1051,2,174
3162,1051,3,175
3163,1051,4,176
3164,1051,5,177
3165,1053,1,178
3166,1053,2,179
3167,1053,3,180
3168,1053,4,181
3169,1053,5,182
3170,1054,1,183
3171,1054,2,184
3172,1054,3,185
3173,1054,4,186
3174,1054,5,187
3175,1055,1,188
3176,1055,2,189
3177,1055,3,190
3178,1055,4,191
3179,1055,5,192
3180,1057,1,193
3181,1057,2,194
3182,1057,3,195
3183,1057,4,196
3184,1057,5,197
3185,1059,1,198
3186,1059,2,199
3187,1059,3,200
3188,1059,4,201
3189,1059,5,202
3190,1061,1,203
3191,1061,2,204
3192,1061,3,205
3193,1061,4,206
3194,1061,5,207
3195,1062,1,208
3196,1062,2,209
3197,1062,3,210
3198,1062,4,211
3199,1062,5,212
3200,1064,1,213
3201,1064,2,214
3202,1064,3,215
3203,1064,4,216
3204,1064,5,217
3205,1066,1,218
3206,1066,2,219
3207,1066,3,220
3208,1066,4,221
3209,1066,5,222
3210,1067,1,223
3211,1067,2,224
3212,1067,3,225
3213,1067,4,226
3214,1067,5,227
3215,1069,1,228
3216,1069,2,229
3217,1069,3,230
3218,1069,4,231
3219,1069,5,232
3220,1072,1,233
3221,1072,2,234
3222,1072,3,235
3223,1072,4,236
3224,1072,5,237
3225,1073,1,238
3226,1073,2,239
3227,1073,3,240
3228,1073,4,241
3229,1073,5,242
3230,1075,1,243
3231,1075,2,244
3232,1075,3,245
3233,1075,4,246
3234,1075,5,247
3235,1076,1,248
3236,1076,2,249
3237,1076,3,250
3238,1076,4,251
3239,1076,5,252
3240,1079,1,253
3241,1079,2,254
3242,1079,3,255
3243,1079,4,256
3244,1079,5,257
3245,1081,1,263
3246,1081,2,264
3247,1081,3,265
3248,1081,4,266
3249,1081,5,267
3250,1083,1,268
3251,1083,2,269
3252,1083,3,270
3253,1083,4,271
3254,1083,5,272
3255,1085,1,273
3256,1085,2,274
3257,1085,3,275
3258,1085,4,276
3259,1085,5,277
3260,1089,1,278
3261,1089,2,279
3262,1089,3,280
3263,1089,4,281
3264,1089,5,282
3265,1090,1,283
3266,1090,2,284
3267,1090,3,285
3268,1090,4,286
3269,1090,5,287
3270,1091,1,288
3271,1091,2,289
3272,1091,3,290
3273,1091,4,291
3274,1091,5,292
3275,1092,1,293
3276,1092,2,294
3277,1092,3,295
3278,1092,4,296
3279,1092,5,297
3280,1093,2,298
3281,1093,3,299
3282,1093,5,300
3283,1094,1,301
3284,1094,3,302
3285,1094,4,303
3286,1094,5,304
3287,1095,1,305
3288,1095,2,306
3289,1095,3,307
3290,1095,4,308
3291,1095,5,309
3292,1097,1,310
3293,1097,2,311
3294,1097,3,312
3295,1097,4,313
3296,1097,5,314
3297,1098,1,315
3298,1098,2,316
3299,1098,3,317
3300,1098,4,318
3301,1099,1,319
3302,1099,2,320
3303,1099,3,321
3304,1099,4,322
3305,1099,5,323
3306,1100,1,329
3307,1100,2,330
3308,1100,3,331
3309,1100,4,332
3310,1100,5,333
3311,1101,1,334
3312,1101,2,335
3313,1101,3,336
3314,1101,4,337
3315,1101,5,338
3316,1103,1,339
3317,1103,2,340
3318,1103,3,341
3319,1103,4,342
3320,1103,5,343
3321,1104,1,344
3322,1104,2,345
3323,1104,3,346
3324,1104,4,347
3325,1104,5,348
3326,1105,1,349
3327,1105,3,350
3328,1106,1,351
3329,1106,2,352
3330,1106,4,353
3331,1106,5,354
3332,1107,1,355
3333,1107,2,356
3334,1107,3,357
3335,1107,4,358
3336,1107,5,359
3337,1109,1,360
3338,1109,2,361
3339,1109,3,362
3340,1109,4,363
3341,1109,5,364
3342,1110,1,365
3343,1110,2,366
3344,1110,3,367
3345,1110,4,368
3346,1110,5,369
3347,1112,1,370
3348,1112,2,371
3349,1112,3,372
3350,1112,4,373
3351,1112,5,374
3352,1113,1,375
3353,1113,2,376
3354,1113,3,377
3355,1113,4,378
3356,1113,5,379
3357,1114,1,380
3358,1114,2,381
3359,1114,3,382
3360,1114,4,383
3361,1114,5,384
3362,1116,1,385
3363,1116,2,386
3364,1116,3,387
3365,1116,4,388
3366,1116,5,389
3367,1117,1,390
3368,1117,2,391
3369,1117,3,392
3370,1117,4,393
3371,1117,5,394
3372,1118,1,395
3373,1118,2,396
3374,1118,3,397
3375,1118,4,398
3376,1118,5,399
3377,1119,1,400
3378,1119,2,401
3379,1119,3,402
3380,1119,4,403
3381,1119,5,404
3382,1121,1,405
3383,1121,2,406
3384,1121,3,407
3385,1121,4,408
3386,1121,5,409
3387,1122,1,413
3388,1122,2,414
3389,1122,3,415
3390,1122,4,416
3391,1122,5,417
3392,1123,1,423
3393,1123,2,424
3394,1123,3,425
3395,1123,4,426
3396,1123,5,427
3397,1124,1,428
3398,1124,2,429
3399,1124,3,430
3400,1124,4,431
3401,1124,5,432
3402,1126,1,433
3403,1126,2,434
3404,1126,3,435
3405,1126,4,436
3406,1126,5,437
3407,1127,2,438
3408,1127,3,439
3409,1127,4,440
3410,1127,5,441
3411,1130,1,442
3412,1130,2,443
3413,1130,3,444
3414,1130,4,445
3415,1130,5,446
3416,1131,1,447
3417,1131,2,448
3418,1131,3,449
3419,1131,4,450
3420,1131,5,451
3421,1132,1,452
3422,1132,2,453
3423,1132,3,454
3424,1132,4,455
3425,1132,5,456
3426,1133,1,457
3427,1133,2,458
3428,1133,3,459
3429,1133,4,460
3430,1133,5,461
3431,1134,1,462
3432,1134,2,463
3433,1134,3,464
3434,1134,4,465
3435,1134,5,466
3436,1135,1,467
3437,1135,2,468
3438,1135,3,469
3439,1135,4,470
3440,1135,5,471
3441,1142,1,476
3442,1142,2,477
3443,1142,3,478
3444,1142,4,479
3445,1142,5,480
3446,1143,1,481
3447,1143,2,482
3448,1143,3,483
3449,1143,4,484
3450,1143,5,485
3451,1145,1,486
3452,1145,2,487
3453,1145,3,488
3454,1145,4,489
3455,1145,5,490
3456,1146,1,496
3457,1146,2,497
3458,1146,3,498
3459,1146,4,499
3460,1146,5,500
3461,1148,1,506
3462,1148,2,507
3463,1148,3,508
3464,1148,4,509
3465,1148,5,510
3466,1150,1,511
3467,1150,2,512
3468,1150,3,513
3469,1150,4,514
3470,1150,5,515
3471,1151,1,516
3472,1151,2,517
3473,1151,3,518
3474,1151,4,519
3475,1151,5,520
3476,1154,1,521
3477,1154,2,522
3478,1154,3,523
3479,1154,4,524
3480,1154,5,525
3481,1155,1,531
3482,1155,2,532
3483,1155,3,533
3484,1155,4,534
3485,1155,5,535
3486,1156,1,536
3487,1156,2,537
3488,1156,3,538
3489,1156,5,539
3490,1159,1,546
3491,1159,2,547
3492,1159,3,548
3493,1159,4,549
3494,1159,5,550
3495,1160,2,556
3496,1160,3,557
3497,1160,4,558
3498,1160,5,559
3499,1162,1,560
3500,1162,2,561
3501,1162,3,562
3502,1162,4,563
3503,1162,5,564
3504,1163,1,565
3505,1163,2,566
3506,1163,3,567
3507,1163,5,568
3508,1164,2,569
3509,1164,3,570
3510,1164,4,571
3511,1164,5,572
3512,1167,1,578
3513,1167,2,579
3514,1167,3,580
3515,1167,4,581
3516,1167,5,582
3517,1171,1,583
3518,1171,2,584
3519,1171,3,585
3520,1171,4,586
3521,1171,5,587
3522,1177,1,598
3523,1177,2,599
3524,1177,3,600
3525,1177,4,601
3526,1177,5,602
3527,1179,1,608
3528,1179,2,609
3529,1179,3,610
3530,1179,4,611
3531,1179,5,612
3532,1180,1,613
3533,1180,2,614
3534,1180,3,615
3535,1180,4,616
3536,1180,5,617
3537,1181,1,618
3538,1181,2,619
3539,1181,3,620
3540,1181,4,621
3541,1181,5,622
3542,1182,1,623
3543,1182,2,624
3544,1182,3,625
3545,1182,4,626
3546,1182,5,627
3547,1183,1,628
3548,1183,2,629
3549,1183,3,630
3550,1183,4,631
3551,1183,5,632
3552,1184,1,638
3553,1184,2,639
3554,1184,3,640
3555,1184,4,641
3556,1184,5,642
3557,1185,1,643
3558,1185,2,644
3559,1185,3,645
3560,1185,4,646
3561,1185,5,647
3562,1186,1,648
3563,1186,2,649
3564,1186,3,650
3565,1186,4,651
3566,1186,5,652
3567,1187,1,653
3568,1187,2,654
3569,1187,3,655
3570,1187,4,656
3571,1187,5,657
3572,1188,1,663
3573,1188,3,664
3574,1188,4,665
3575,1188,5,666
3576,1189,1,667
3577,1189,2,668
3578,1189,3,669
3579,1189,4,670
3580,1189,5,671
3581,1190,1,677
3582,1190,2,678
3583,1190,3,679
3584,1190,4,680
3585,1190,5,681
3586,1191,1,682
3587,1191,2,683
3588,1191,3,684
3589,1191,4,685
3590,1191,5,686
3591,1192,1,687
3592,1192,2,688
3593,1192,3,689
3594,1192,4,690
3595,1192,5,691
3596,1193,1,692
3597,1193,2,693
3598,1193,3,694
3599,1193,4,695
3600,1193,5,696
3601,1194,1,697
3602,1194,2,698
3603,1194,3,699
3604,1194,5,700
3605,1195,1,701
3606,1195,2,702
3607,1195,3,703
3608,1195,4,704
3609,1195,5,705
3610,1196,1,706
3611,1196,2,707
3612,1196,3,708
3613,1196,5,709
3614,1197,1,710
3615,1197,2,711
3616,1197,3,712
3617,1197,4,713
3618,1197,5,714
3619,1198,1,715
3620,1198,2,716
3621,1198,3,717
3622,1198,4,718
3623,1198,5,719
3624,1200,1,728
3625,1200,2,729
3626,1200,3,730
3627,1200,4,731
3628,1200,5,732
3629,1201,1,738
3630,1201,2,739
3631,1201,3,740
3632,1201,4,741
3633,1201,5,742
3634,1202,1,748
3635,1202,2,749
3636,1202,3,750
3637,1202,4,751
3638,1202,5,752
3639,1203,1,753
3640,1203,2,754
3641,1203,3,755
3642,1203,4,756
3643,1203,5,757
3644,1205,1,758
3645,1205,2,759
3646,1205,4,760
3647,1205,5,761
3648,1206,1,762
3649,1206,2,763
3650,1206,3,764
3651,1206,4,765
3652,1206,5,766
3653,1207,1,767
3654,1207,2,768
3655,1207,3,769
3656,1207,4,770
3657,1207,5,771
3658,1210,2,777
3659,1210,4,778
3660,1210,5,779
3661,1213,1,780
3662,1213,2,781
3663,1213,3,782
3664,1213,4,783
3665,1213,5,784
3666,1214,1,785
3667,1214,2,786
3668,1214,3,787
3669,1214,4,788
3670,1214,5,789
3671,1216,1,795
3672,1216,2,796
3673,1216,3,797
3674,1216,4,798
3675,1216,5,799
3676,1220,1,800
3677,1220,2,801
3678,1220,4,802
3679,1221,1,803
3680,1221,3,804
3681,1221,4,805
3682,1222,1,806
3683,1222,2,807
3684,1222,3,808
3685,1222,4,809
3686,1222,5,810
3687,1225,1,816
3688,1225,2,817
3689,1225,3,818
3690,1225,4,819
3691,1225,5,820
3692,1226,1,821
3693,1226,2,822
3694,1226,3,823
3695,1226,4,824
3696,1226,5,825
3697,1227,1,826
3698,1227,2,827
3699,1227,3,828
3700,1227,4,829
3701,1227,5,830
3702,1229,1,831
3703,1229,2,832
3704,1229,3,833
3705,1229,4,834
3706,1229,5,835
3707,1231,1,836
3708,1231,2,837
3709,1231,3,838
3710,1231,4,839
3711,1231,5,840
3712,1237,1,841
3713,1237,2,842
3714,1237,3,843
3715,1237,4,844
3716,1237,5,845
3717,1239,1,846
3718,1239,2,847
3719,1239,3,848
3720,1239,4,849
3721,1239,5,850
3722,1240,1,851
3723,1241,1,852
3724,1241,2,853
3725,1241,3,854
3726,1241,4,855
3727,1241,5,856
3728,1242,1,857
3729,1242,2,858
3730,1242,3,859
3731,1242,5,860
3732,1243,1,861
3733,1243,2,862
3734,1243,3,863
3735,1243,4,864
3736,1243,5,865
3737,1244,1,866
3738,1244,2,867
3739,1244,3,868
3740,1244,4,869
3741,1244,5,870
3742,1246,1,871
3743,1246,2,872
3744,1246,3,873
3745,1246,4,874
3746,1246,5,875
3747,1247,1,876
3748,1247,2,877
3749,1247,3,878
3750,1247,4,879
3751,1247,5,880
3752,1248,1,881
3753,1248,2,882
3754,1248,3,883
3755,1248,4,884
3756,1248,5,885
3757,1249,1,886
3758,1249,2,887
3759,1249,3,888
3760,1249,4,889
3761,1249,5,890
3762,1253,1,891
3763,1253,2,892
3764,1253,3,893
3765,1253,4,894
3766,1253,5,895
3767,1254,2,896
3768,1254,4,897
3769,1254,5,898
3770,1257,1,904
3771,1257,2,905
3772,1257,3,906
3773,1257,4,907
3774,1257,5,908
3775,1259,1,914
3776,1259,2,915
3777,1259,3,916
3778,1259,4,917
3779,1259,5,918
3780,1260,2,919
3781,1260,3,920
3782,1260,4,921
3783,1260,5,922
3784,1261,1,923
3785,1261,2,924
3786,1261,3,925
3787,1261,4,926
3788,1261,5,927
3789,1263,1,928
3790,1263,2,929
3791,1263,3,930
3792,1264,1,931
3793,1264,2,932
3794,1264,3,933
3795,1264,4,934
3796,1264,5,935
3797,1270,1,940
3798,1270,2,941
3799,1270,3,942
3800,1270,4,943
3801,1274,1,944
3802,1274,2,945
3803,1274,3,946
3804,1274,4,947
3805,1274,5,948
3806,1276,1,949
3807,1276,2,950
3808,1276,3,951
3809,1276,4,952
3810,1276,5,953
3811,1277,1,954
3812,1277,2,955
3813,1277,3,956
3814,1277,4,957
3815,1277,5,958
3816,1281,1,959
3817,1281,2,960
3818,1281,4,961
3819,1281,5,962
3820,1285,1,963
3821,1285,2,964
3822,1285,3,965
3823,1285,4,966
3824,1285,5,967
3825,1292,1,977
3826,1292,2,978
3827,1292,3,979
3828,1292,4,980
3829,1292,5,981
3830,1293,1,982
3831,1293,2,983
3832,1293,3,984
3833,1293,4,985
3834,1293,5,986
3835,1294,1,987
3836,1294,2,988
3837,1294,3,989
3838,1294,4,990
3839,1294,5,991
3840,1295,1,992
3841,1295,2,993
3842,1295,3,994
3843,1295,4,995
3844,1295,5,996
3845,1296,1,997
3846,1296,2,998
3847,1296,3,999
3848,1296,4,1000
3849,1296,5,1001
3850,1297,1,1002
3851,1297,2,1003
3852,1297,3,1004
3853,1297,4,1005
3854,1297,5,1006
3855,1298,1,1007
3856,1298,2,1008
3857,1298,3,1009
3858,1298,4,1010
3859,1298,5,1011
3860,1299,1,1012
3861,1299,2,1013
3862,1299,5,1014
3863,1300,1,1020
3864,1300,3,1021
3865,1300,4,1022
3866,1300,5,1023
3867,1303,1,1024
3868,1303,2,1025
3869,1303,3,1026
3870,1303,4,1027
3871,1303,5,1028
3872,1306,1,1029
3873,1306,2,1030
3874,1306,3,1031
3875,1306,4,1032
3876,1306,5,1033
3877,1312,1,1034
3878,1312,2,1035
3879,1312,3,1036
3880,1312,4,1037
3881,1312,5,1038
3882,1315,1,1039
3883,1315,2,1040
3884,1315,3,1041
3885,1315,4,1042
3886,1315,5,1043
3887,1332,1,1054
3888,1332,2,1055
3889,1332,3,1056
3890,1332,4,1057
3891,1332,5,1058
3892,1337,1,1059
3893,1337,2,1060
3894,1337,3,1061
3895,1337,4,1062
3896,1337,5,1063
3897,1338,1,1064
3898,1338,2,1065
3899,1338,3,1066
3900,1338,4,1067
3901,1338,5,1068
3902,1339,1,1069
3903,1339,2,1070
3904,1339,3,1071
3905,1339,4,1072
3906,1339,5,1073
3907,1342,1,1074
3908,1342,2,1075
3909,1342,3,1076
3910,1342,4,1077
3911,1342,5,1078
3912,1343,1,1079
3913,1343,2,1080
3914,1343,3,1081
3915,1343,4,1082
3916,1343,5,1083
3917,1344,1,1084
3918,1344,2,1085
3919,1344,3,1086
3920,1344,4,1087
3921,1344,5,1088
3922,1347,1,1089
3923,1347,2,1090
3924,1347,3,1091
3925,1347,4,1092
3926,1347,5,1093
3927,1348,1,1094
3928,1348,2,1095
3929,1348,3,1096
3930,1348,4,1097
3931,1348,5,1098
3932,1349,1,1099
3933,1349,2,1100
3934,1349,3,1101
3935,1349,4,1102
3936,1349,5,1103
3937,1350,1,1104
3938,1350,2,1105
3939,1350,3,1106
3940,1350,4,1107
3941,1350,5,1108
3942,1351,1,1109
3943,1351,2,1110
3944,1351,3,1111
3945,1351,4,1112
3946,1351,5,1113
3947,1352,1,1114
3948,1352,2,1115
3949,1352,3,1116
3950,1352,4,1117
3951,1352,5,1118
3952,1353,1,1119
3953,1353,2,1120
3954,1353,3,1121
3955,1353,4,1122
3956,1353,5,1123
3957,1358,1,1124
3958,1358,2,1125
3959,1358,3,1126
3960,1358,4,1127
3961,1358,5,1128
3962,1360,1,1129
3963,1360,2,1130
3964,1360,3,1131
3965,1360,4,1132
3966,1360,5,1133
3967,1364,1,1134
3968,1364,2,1135
3969,1364,3,1136
3970,1364,4,1137
3971,1366,1,1138
3972,1366,2,1139
3973,1366,3,1140
3974,1366,4,1141
3975,1366,5,1142
3976,1369,1,1143
3977,1369,2,1144
3978,1369,4,1145
3979,1369,5,1146
3980,1372,1,1147
3981,1372,2,1148
3982,1372,3,1149
3983,1372,4,1150
3984,1372,5,1151
3985,1375,1,1152
3986,1375,2,1153
3987,1375,3,1154
3988,1375,4,1155
3989,1375,5,1156
3990,1376,1,1157
3991,1376,2,1158
3992,1376,3,1159
3993,1376,4,1160
3994,1376,5,1161
3995,1377,1,1162
3996,1377,2,1163
3997,1377,3,1164
3998,1377,4,1165
3999,1377,5,1166
4000,1378,1,1167
4001,1378,2,1168
4002,1378,3,1169
4003,1378,4,1170
4004,1378,5,1171
4005,1379,1,1172
4006,1379,2,1173
4007,1379,3,1174
4008,1379,4,1175
4009,1379,5,1176
4010,1380,1,1182
4011,1380,2,1183
4012,1380,3,1184
4013,1380,4,1185
4014,1380,5,1186
4015,1381,1,1187
4016,1381,2,1188
4017,1381,3,1189
4018,1381,4,1190
4019,1381,5,1191
4020,1382,1,1192
4021,1382,2,1193
4022,1382,3,1194
4023,1382,4,1195
4024,1382,5,1196
4025,1383,1,1197
4026,1383,2,1198
4027,1383,3,1199
4028,1383,4,1200
4029,1383,5,1201
4030,1384,1,1202
4031,1384,2,1203
4032,1384,3,1204
4033,1384,4,1205
4034,1384,5,1206
4035,1385,1,1207
4036,1385,2,1208
4037,1385,3,1209
4038,1385,4,1210
4039,1385,5,1211
4040,1389,1,1217
4041,1389,2,1218
4042,1389,3,1219
4043,1389,4,1220
4044,1389,5,1221
4045,1390,1,1226
4046,1390,2,1227
4047,1390,3,1228
4048,1390,4,1229
4049,1390,5,1230
4050,1392,1,1231
4051,1392,2,1232
4052,1392,3,1233
4053,1392,4,1234
4054,1392,5,1235
4055,1394,1,1236
4056,1394,2,1237
4057,1394,3,1238
4058,1394,4,1239
4059,1394,5,1240
4060,1395,1,1241
4061,1395,2,1242
4062,1395,3,1243
4063,1395,4,1244
4064,1395,5,1245
4065,1396,1,1246
4066,1396,2,1247
4067,1396,3,1248
4068,1396,4,1249
4069,1396,5,1250
4070,1397,1,1251
4071,1397,2,1252
4072,1397,3,1253
4073,1397,4,1254
4074,1397,5,1255
4075,1398,1,1256
4076,1398,2,1257
4077,1398,3,1258
4078,1398,4,1259
4079,1398,5,1260
4080,1399,1,1261
4081,1399,2,1262
4082,1399,3,1263
4083,1399,4,1264
4084,1399,5,1265
4085,1400,1,1271
4086,1400,2,1272
4087,1400,3,1273
4088,1400,4,1274
4089,1400,5,1275
4090,1401,1,1276
4091,1401,2,1277
4092,1401,3,1278
4093,1401,4,1279
4094,1401,5,1280
4095,1402,1,1281
4096,1402,2,1282
4097,1402,3,1283
4098,1402,4,1284
4099,1402,5,1285
4100,1405,1,1286
4101,1405,2,1287
4102,1405,3,1288
4103,1405,4,1289
4104,1405,5,1290
4105,1406,1,1291
4106,1406,2,1292
4107,1406,3,1293
4108,1406,4,1294
4109,1406,5,1295
4110,1408,1,1296
4111,1408,2,1297
4112,1408,3,1298
4113,1408,4,1299
4114,1408,5,1300
4115,1409,1,1301
4116,1409,2,1302
4117,1409,3,1303
4118,1409,4,1304
4119,1409,5,1305
4120,1410,1,1306
4121,1410,2,1307
4122,1410,3,1308
4123,1410,4,1309
4124,1410,5,1310
4125,1411,1,1311
4126,1411,2,1312
4127,1411,3,1313
4128,1411,4,1314
4129,1411,5,1315
4130,1412,1,1316
4131,1412,2,1317
4132,1412,3,1318
4133,1412,4,1319
4134,1412,5,1320
4135,1414,1,1326
4136,1414,2,1327
4137,1414,3,1328
4138,1414,4,1329
4139,1415,1,1330
4140,1415,2,1331
4141,1415,3,1332
4142,1415,4,1333
4143,1415,5,1334
4144,1416,1,1335
4145,1416,2,1336
4146,1416,3,1337
4147,1416,4,1338
4148,1416,5,1339
4149,1418,1,1340
4150,1418,2,1341
4151,1418,3,1342
4152,1418,4,1343
4153,1418,5,1344
4154,1421,1,1345
4155,1421,2,1346
4156,1421,3,1347
4157,1421,4,1348
4158,1421,5,1349
4159,1422,1,1350
4160,1422,2,1351
4161,1422,3,1352
4162,1422,4,1353
4163,1422,5,1354
4164,1424,1,1355
4165,1424,2,1356
4166,1424,3,1357
4167,1424,4,1358
4168,1424,5,1359
4169,1425,1,1360
4170,1425,2,1361
4171,1425,3,1362
4172,1425,4,1363
4173,1425,5,1364
4174,1426,2,1365
4175,1426,3,1366
4176,1426,4,1367
4177,1426,5,1368
4178,1427,1,1369
4179,1427,2,1370
4180,1427,3,1371
4181,1427,4,1372
4182,1427,5,1373
4183,1428,1,1374
4184,1428,2,1375
4185,1428,3,1376
4186,1428,4,1377
4187,1428,5,1378
4188,1429,1,1379
4189,1429,2,1380
4190,1429,3,1381
4191,1429,4,1382
4192,1429,5,1383
4193,1430,1,1384
4194,1430,2,1385
4195,1430,3,1386
4196,1430,4,1387
4197,1430,5,1388
4198,1432,1,1389
4199,1432,2,1390
4200,1432,3,1391
4201,1432,4,1392
4202,1432,5,1393
4203,1433,1,1394
4204,1433,2,1395
4205,1433,3,1396
4206,1433,4,1397
4207,1433,5,1398
