item_id,idx,artist_id,variant
839_4,2631,839,4
840_1,2632,840,1
840_2,2633,840,2
840_3,2634,840,3
840_4,2635,840,4
840_5,2636,840,5
841_1,2637,841,1
841_2,2638,841,2
841_3,2639,841,3
841_4,2640,841,4
841_5,2641,841,5
842_1,2642,842,1
842_2,2643,842,2
842_3,2644,842,3
842_4,2645,842,4
842_5,2646,842,5
843_1,2647,843,1
843_2,2648,843,2
843_3,2649,843,3
843_4,2650,843,4
843_5,2651,843,5
845_1,2652,845,1
845_2,2653,845,2
845_5,2654,845,5
846_1,2655,846,1
846_2,2656,846,2
846_3,2657,846,3
846_4,2658,846,4
846_5,2659,846,5
850_1,2660,850,1
850_2,2661,850,2
850_3,2662,850,3
850_4,2663,850,4
850_5,2664,850,5
851_2,2665,851,2
851_4,2666,851,4
851_5,2667,851,5
852_1,2668,852,1
852_2,2669,852,2
852_4,2670,852,4
852_5,2671,852,5
854_2,2672,854,2
854_3,2673,854,3
854_4,2674,854,4
856_1,2675,856,1
856_2,2676,856,2
856_4,2677,856,4
856_5,2678,856,5
857_1,2679,857,1
857_2,2680,857,2
857_3,2681,857,3
857_4,2682,857,4
857_5,2683,857,5
858_1,2684,858,1
858_2,2685,858,2
858_3,2686,858,3
858_4,2687,858,4
858_5,2688,858,5
859_1,2689,859,1
859_2,2690,859,2
859_3,2691,859,3
859_4,2692,859,4
859_5,2693,859,5
860_1,2694,860,1
860_2,2695,860,2
860_3,2696,860,3
860_4,2697,860,4
860_5,2698,860,5
861_1,2699,861,1
861_2,2700,861,2
861_3,2701,861,3
861_4,2702,861,4
861_5,2703,861,5
862_1,2704,862,1
862_2,2705,862,2
862_3,2706,862,3
862_4,2707,862,4
862_5,2708,862,5
863_1,2709,863,1
863_2,2710,863,2
863_3,2711,863,3
863_4,2712,863,4
863_5,2713,863,5
864_1,2714,864,1
864_2,2715,864,2
864_3,2716,864,3
864_4,2717,864,4
865_1,2718,865,1
865_2,2719,865,2
865_3,2720,865,3
865_4,2721,865,4
865_5,2722,865,5
866_1,2723,866,1
866_2,2724,866,2
866_3,2725,866,3
866_4,2726,866,4
866_5,2727,866,5
867_1,2728,867,1
867_2,2729,867,2
867_3,2730,867,3
867_4,2731,867,4
867_5,2732,867,5
868_1,2733,868,1
868_2,2734,868,2
868_3,2735,868,3
868_4,2736,868,4
868_5,2737,868,5
869_1,2738,869,1
869_2,2739,869,2
869_3,2740,869,3
869_4,2741,869,4
869_5,2742,869,5
871_1,2743,871,1
871_2,2744,871,2
871_3,2745,871,3
871_4,2746,871,4
871_5,2747,871,5
874_1,2748,874,1
874_2,2749,874,2
874_3,2750,874,3
874_4,2751,874,4
874_5,2752,874,5
875_1,2753,875,1
875_2,2754,875,2
875_3,2755,875,3
875_4,2756,875,4
875_5,2757,875,5
877_1,2758,877,1
877_2,2759,877,2
877_3,2760,877,3
877_4,2761,877,4
877_5,2762,877,5
878_1,2763,878,1
878_2,2764,878,2
878_3,2765,878,3
878_4,2766,878,4
880_1,2767,880,1
880_2,2768,880,2
880_3,2769,880,3
880_4,2770,880,4
880_5,2771,880,5
881_1,2772,881,1
881_2,2773,881,2
881_3,2774,881,3
881_4,2775,881,4
881_5,2776,881,5
882_1,2777,882,1
882_2,2778,882,2
882_3,2779,882,3
882_4,2780,882,4
882_5,2781,882,5
883_1,2782,883,1
883_2,2783,883,2
883_3,2784,883,3
883_4,2785,883,4
883_5,2786,883,5
885_1,2787,885,1
885_2,2788,885,2
885_3,2789,885,3
885_4,2790,885,4
885_5,2791,885,5
886_1,2792,886,1
886_2,2793,886,2
886_3,2794,886,3
886_4,2795,886,4
886_5,2796,886,5
887_1,2797,887,1
887_2,2798,887,2
887_3,2799,887,3
887_4,2800,887,4
887_5,2801,887,5
889_1,2802,889,1
889_2,2803,889,2
889_3,2804,889,3
889_4,2805,889,4
889_5,2806,889,5
891_1,2807,891,1
891_2,2808,891,2
891_3,2809,891,3
891_4,2810,891,4
891_5,2811,891,5
895_1,2812,895,1
895_2,2813,895,2
895_3,2814,895,3
896_1,2815,896,1
896_2,2816,896,2
896_3,2817,896,3
896_4,2818,896,4
896_5,2819,896,5
898_1,2820,898,1
898_2,2821,898,2
898_3,2822,898,3
898_4,2823,898,4
898_5,2824,898,5
899_1,2825,899,1
899_2,2826,899,2
899_3,2827,899,3
899_4,2828,899,4
899_5,2829,899,5
900_1,2830,900,1
900_2,2831,900,2
900_3,2832,900,3
900_4,2833,900,4
900_5,2834,900,5
901_1,2835,901,1
901_2,2836,901,2
901_3,2837,901,3
901_4,2838,901,4
903_1,2839,903,1
903_2,2840,903,2
903_3,2841,903,3
903_4,2842,903,4
903_5,2843,903,5
905_1,2844,905,1
905_2,2845,905,2
905_3,2846,905,3
905_4,2847,905,4
905_5,2848,905,5
906_1,2849,906,1
906_2,2850,906,2
906_3,2851,906,3
906_4,2852,906,4
906_5,2853,906,5
907_1,2854,907,1
907_2,2855,907,2
907_3,2856,907,3
907_4,2857,907,4
907_5,2858,907,5
908_1,2859,908,1
908_2,2860,908,2
908_3,2861,908,3
908_4,2862,908,4
908_5,2863,908,5
909_1,2864,909,1
909_2,2865,909,2
909_3,2866,909,3
909_4,2867,909,4
909_5,2868,909,5
910_1,2869,910,1
910_2,2870,910,2
910_3,2871,910,3
910_4,2872,910,4
910_5,2873,910,5
911_1,2874,911,1
911_2,2875,911,2
911_3,2876,911,3
911_4,2877,911,4
911_5,2878,911,5
912_1,2879,912,1
912_2,2880,912,2
912_3,2881,912,3
912_4,2882,912,4
912_5,2883,912,5
913_3,2884,913,3
914_1,2885,914,1
914_2,2886,914,2
914_3,2887,914,3
914_4,2888,914,4
914_5,2889,914,5
915_1,2890,915,1
915_2,2891,915,2
915_3,2892,915,3
915_4,2893,915,4
915_5,2894,915,5
917_1,2895,917,1
917_2,2896,917,2
917_3,2897,917,3
917_4,2898,917,4
917_5,2899,917,5
918_1,2900,918,1
918_2,2901,918,2
918_3,2902,918,3
918_4,2903,918,4
918_5,2904,918,5
919_1,2905,919,1
919_2,2906,919,2
919_3,2907,919,3
919_4,2908,919,4
919_5,2909,919,5
920_1,2910,920,1
920_2,2911,920,2
920_3,2912,920,3
920_4,2913,920,4
920_5,2914,920,5
922_1,2915,922,1
922_2,2916,922,2
922_3,2917,922,3
922_4,2918,922,4
922_5,2919,922,5
923_1,2920,923,1
923_2,2921,923,2
923_3,2922,923,3
923_4,2923,923,4
923_5,2924,923,5
924_1,2925,924,1
924_2,2926,924,2
924_3,2927,924,3
924_4,2928,924,4
924_5,2929,924,5
928_1,2930,928,1
928_2,2931,928,2
928_3,2932,928,3
928_4,2933,928,4
928_5,2934,928,5
930_1,2935,930,1
930_2,2936,930,2
930_3,2937,930,3
930_4,2938,930,4
930_5,2939,930,5
931_1,2940,931,1
931_2,2941,931,2
931_3,2942,931,3
931_4,2943,931,4
931_5,2944,931,5
932_1,2945,932,1
932_2,2946,932,2
932_3,2947,932,3
932_4,2948,932,4
932_5,2949,932,5
936_1,2950,936,1
936_2,2951,936,2
936_3,2952,936,3
936_4,2953,936,4
936_5,2954,936,5
937_1,2955,937,1
937_2,2956,937,2
937_3,2957,937,3
937_4,2958,937,4
937_5,2959,937,5
942_1,2960,942,1
942_2,2961,942,2
942_3,2962,942,3
942_4,2963,942,4
942_5,2964,942,5
943_1,2965,943,1
943_2,2966,943,2
943_3,2967,943,3
943_4,2968,943,4
943_5,2969,943,5
944_1,2970,944,1
944_2,2971,944,2
944_3,2972,944,3
944_4,2973,944,4
944_5,2974,944,5
945_1,2975,945,1
945_2,2976,945,2
945_3,2977,945,3
945_4,2978,945,4
945_5,2979,945,5
946_1,2980,946,1
946_3,2981,946,3
946_4,2982,946,4
946_5,2983,946,5
947_1,2984,947,1
947_2,2985,947,2
947_3,2986,947,3
947_4,2987,947,4
947_5,2988,947,5
951_1,2989,951,1
951_2,2990,951,2
951_3,2991,951,3
951_4,2992,951,4
951_5,2993,951,5
952_1,2994,952,1
952_2,2995,952,2
952_3,2996,952,3
952_4,2997,952,4
952_5,2998,952,5
953_1,2999,953,1
953_2,3000,953,2
955_3,3001,955,3
1000_1,3002,1000,1
1000_2,3003,1000,2
1000_3,3004,1000,3
1000_4,3005,1000,4
1000_5,3006,1000,5
1001_1,3007,1001,1
1001_2,3008,1001,2
1001_3,3009,1001,3
1001_4,3010,1001,4
1001_5,3011,1001,5
1004_1,3012,1004,1
1004_2,3013,1004,2
1004_3,3014,1004,3
1004_4,3015,1004,4
1004_5,3016,1004,5
1005_1,3017,1005,1
1005_2,3018,1005,2
1005_3,3019,1005,3
1005_4,3020,1005,4
1005_5,3021,1005,5
1006_1,3022,1006,1
1006_2,3023,1006,2
1006_3,3024,1006,3
1006_4,3025,1006,4
1006_5,3026,1006,5
1008_1,3027,1008,1
1008_2,3028,1008,2
1008_4,3029,1008,4
1008_5,3030,1008,5
1009_1,3031,1009,1
1009_2,3032,1009,2
1009_3,3033,1009,3
1009_4,3034,1009,4
1009_5,3035,1009,5
1011_2,3036,1011,2
1011_3,3037,1011,3
1013_1,3038,1013,1
1013_2,3039,1013,2
1013_3,3040,1013,3
1013_4,3041,1013,4
1013_5,3042,1013,5
1014_1,3043,1014,1
1014_2,3044,1014,2
1014_3,3045,1014,3
1014_4,3046,1014,4
1014_5,3047,1014,5
1015_1,3048,1015,1
1015_2,3049,1015,2
1015_3,3050,1015,3
1015_4,3051,1015,4
1015_5,3052,1015,5
1017_1,3053,1017,1
1017_2,3054,1017,2
1017_3,3055,1017,3
1017_4,3056,1017,4
1017_5,3057,1017,5
1019_1,3058,1019,1
1019_2,3059,1019,2
1019_4,3060,1019,4
1019_5,3061,1019,5
1020_1,3062,1020,1
1020_2,3063,1020,2
1020_3,3064,1020,3
1020_4,3065,1020,4
1021_1,3066,1021,1
1021_2,3067,1021,2
1021_3,3068,1021,3
1021_4,3069,1021,4
1021_5,3070,1021,5
1027_1,3071,1027,1
1027_2,3072,1027,2
1027_3,3073,1027,3
1027_4,3074,1027,4
1027_5,3075,1027,5
1028_1,3076,1028,1
1028_2,3077,1028,2
1028_3,3078,1028,3
1028_4,3079,1028,4
1028_5,3080,1028,5
1029_1,3081,1029,1
1029_2,3082,1029,2
1029_3,3083,1029,3
1029_4,3084,1029,4
1029_5,3085,1029,5
1032_1,3086,1032,1
1032_2,3087,1032,2
1032_3,3088,1032,3
1032_4,3089,1032,4
1032_5,3090,1032,5
1034_1,3091,1034,1
1034_2,3092,1034,2
1034_3,3093,1034,3
1034_4,3094,1034,4
1034_5,3095,1034,5
1035_1,3096,1035,1
1035_3,3097,1035,3
1035_4,3098,1035,4
1035_5,3099,1035,5
1036_1,3100,1036,1
1036_2,3101,1036,2
1036_3,3102,1036,3
1036_4,3103,1036,4
1036_5,3104,1036,5
1037_1,3105,1037,1
1037_2,3106,1037,2
1037_3,3107,1037,3
1037_4,3108,1037,4
1037_5,3109,1037,5
1038_1,3110,1038,1
1038_2,3111,1038,2
1038_3,3112,1038,3
1038_4,3113,1038,4
1038_5,3114,1038,5
1040_1,3115,1040,1
1040_2,3116,1040,2
1040_3,3117,1040,3
1040_4,3118,1040,4
1040_5,3119,1040,5
1041_1,3120,1041,1
1041_2,3121,1041,2
1041_3,3122,1041,3
1041_4,3123,1041,4
1041_5,3124,1041,5
1042_1,3125,1042,1
1042_2,3126,1042,2
1042_3,3127,1042,3
1042_4,3128,1042,4
1042_5,3129,1042,5
1043_1,3130,1043,1
1043_2,3131,1043,2
1043_3,3132,1043,3
1043_4,3133,1043,4
1043_5,3134,1043,5
1044_1,3135,1044,1
1044_2,3136,1044,2
1044_3,3137,1044,3
1044_4,3138,1044,4
1044_5,3139,1044,5
1045_1,3140,1045,1
1045_2,3141,1045,2
1045_3,3142,1045,3
1045_4,3143,1045,4
1045_5,3144,1045,5
1046_1,3145,1046,1
1046_2,3146,1046,2
1046_3,3147,1046,3
1046_4,3148,1046,4
1046_5,3149,1046,5
1047_1,3150,1047,1
1047_2,3151,1047,2
1047_3,3152,1047,3
1047_4,3153,1047,4
1047_5,3154,1047,5
1048_1,3155,1048,1
1048_2,3156,1048,2
1048_3,3157,1048,3
1048_4,3158,1048,4
1048_5,3159,1048,5
1051_1,3160,1051,1
1051_2,3161,1051,2
1051_3,3162,1051,3
1051_4,3163,1051,4
1051_5,3164,1051,5
1053_1,3165,1053,1
1053_2,3166,1053,2
1053_3,3167,1053,3
1053_4,3168,1053,4
1053_5,3169,1053,5
1054_1,3170,1054,1
1054_2,3171,1054,2
1054_3,3172,1054,3
1054_4,3173,1054,4
1054_5,3174,1054,5
1055_1,3175,1055,1
1055_2,3176,1055,2
1055_3,3177,1055,3
1055_4,3178,1055,4
1055_5,3179,1055,5
1057_1,3180,1057,1
1057_2,3181,1057,2
1057_3,3182,1057,3
1057_4,3183,1057,4
1057_5,3184,1057,5
1059_1,3185,1059,1
1059_2,3186,1059,2
1059_3,3187,1059,3
1059_4,3188,1059,4
1059_5,3189,1059,5
1061_1,3190,1061,1
1061_2,3191,1061,2
1061_3,3192,1061,3
1061_4,3193,1061,4
1061_5,3194,1061,5
1062_1,3195,1062,1
1062_2,3196,1062,2
1062_3,3197,1062,3
1062_4,3198,1062,4
1062_5,3199,1062,5
1064_1,3200,1064,1
1064_2,3201,1064,2
1064_3,3202,1064,3
1064_4,3203,1064,4
1064_5,3204,1064,5
1066_1,3205,1066,1
1066_2,3206,1066,2
1066_3,3207,1066,3
1066_4,3208,1066,4
1066_5,3209,1066,5
1067_1,3210,1067,1
1067_2,3211,1067,2
1067_3,3212,1067,3
1067_4,3213,1067,4
1067_5,3214,1067,5
1069_1,3215,1069,1
1069_2,3216,1069,2
1069_3,3217,1069,3
1069_4,3218,1069,4
1069_5,3219,1069,5
1072_1,3220,1072,1
1072_2,3221,1072,2
1072_3,3222,1072,3
1072_4,3223,1072,4
1072_5,3224,1072,5
1073_1,3225,1073,1
1073_2,3226,1073,2
1073_3,3227,1073,3
1073_4,3228,1073,4
1073_5,3229,1073,5
1075_1,3230,1075,1
1075_2,3231,1075,2
1075_3,3232,1075,3
1075_4,3233,1075,4
1075_5,3234,1075,5
1076_1,3235,1076,1
1076_2,3236,1076,2
1076_3,3237,1076,3
1076_4,3238,1076,4
1076_5,3239,1076,5
1079_1,3240,1079,1
1079_2,3241,1079,2
1079_3,3242,1079,3
1079_4,3243,1079,4
1079_5,3244,1079,5
1081_1,3245,1081,1
1081_2,3246,1081,2
1081_3,3247,1081,3
1081_4,3248,1081,4
1081_5,3249,1081,5
1083_1,3250,1083,1
1083_2,3251,1083,2
1083_3,3252,1083,3
1083_4,3253,1083,4
1083_5,3254,1083,5
1085_1,3255,1085,1
1085_2,3256,1085,2
1085_3,3257,1085,3
1085_4,3258,1085,4
1085_5,3259,1085,5
1089_1,3260,1089,1
1089_2,3261,1089,2
1089_3,3262,1089,3
1089_4,3263,1089,4
1089_5,3264,1089,5
1090_1,3265,1090,1
1090_2,3266,1090,2
1090_3,3267,1090,3
1090_4,3268,1090,4
1090_5,3269,1090,5
1091_1,3270,1091,1
1091_2,3271,1091,2
1091_3,3272,1091,3
1091_4,3273,1091,4
1091_5,3274,1091,5
1092_1,3275,1092,1
1092_2,3276,1092,2
1092_3,3277,1092,3
1092_4,3278,1092,4
1092_5,3279,1092,5
1093_2,3280,1093,2
1093_3,3281,1093,3
1093_5,3282,1093,5
1094_1,3283,1094,1
1094_3,3284,1094,3
1094_4,3285,1094,4
1094_5,3286,1094,5
1095_1,3287,1095,1
1095_2,3288,1095,2
1095_3,3289,1095,3
1095_4,3290,1095,4
1095_5,3291,1095,5
1097_1,3292,1097,1
1097_2,3293,1097,2
1097_3,3294,1097,3
1097_4,3295,1097,4
1097_5,3296,1097,5
1098_1,3297,1098,1
1098_2,3298,1098,2
1098_3,3299,1098,3
1098_4,3300,1098,4
1099_1,3301,1099,1
1099_2,3302,1099,2
1099_3,3303,1099,3
1099_4,3304,1099,4
1099_5,3305,1099,5
1100_1,3306,1100,1
1100_2,3307,1100,2
1100_3,3308,1100,3
1100_4,3309,1100,4
1100_5,3310,1100,5
1101_1,3311,1101,1
1101_2,3312,1101,2
1101_3,3313,1101,3
1101_4,3314,1101,4
1101_5,3315,1101,5
1103_1,3316,1103,1
1103_2,3317,1103,2
1103_3,3318,1103,3
1103_4,3319,1103,4
1103_5,3320,1103,5
1104_1,3321,1104,1
1104_2,3322,1104,2
1104_3,3323,1104,3
1104_4,3324,1104,4
1104_5,3325,1104,5
1105_1,3326,1105,1
1105_3,3327,1105,3
1106_1,3328,1106,1
1106_2,3329,1106,2
1106_4,3330,1106,4
1106_5,3331,1106,5
1107_1,3332,1107,1
1107_2,3333,1107,2
1107_3,3334,1107,3
1107_4,3335,1107,4
1107_5,3336,1107,5
1109_1,3337,1109,1
1109_2,3338,1109,2
1109_3,3339,1109,3
1109_4,3340,1109,4
1109_5,3341,1109,5
1110_1,3342,1110,1
1110_2,3343,1110,2
1110_3,3344,1110,3
1110_4,3345,1110,4
1110_5,3346,1110,5
1112_1,3347,1112,1
1112_2,3348,1112,2
1112_3,3349,1112,3
1112_4,3350,1112,4
1112_5,3351,1112,5
1113_1,3352,1113,1
1113_2,3353,1113,2
1113_3,3354,1113,3
1113_4,3355,1113,4
1113_5,3356,1113,5
1114_1,3357,1114,1
1114_2,3358,1114,2
1114_3,3359,1114,3
1114_4,3360,1114,4
1114_5,3361,1114,5
1116_1,3362,1116,1
1116_2,3363,1116,2
1116_3,3364,1116,3
1116_4,3365,1116,4
1116_5,3366,1116,5
1117_1,3367,1117,1
1117_2,3368,1117,2
1117_3,3369,1117,3
1117_4,3370,1117,4
1117_5,3371,1117,5
1118_1,3372,1118,1
1118_2,3373,1118,2
1118_3,3374,1118,3
1118_4,3375,1118,4
1118_5,3376,1118,5
1119_1,3377,1119,1
1119_2,3378,1119,2
1119_3,3379,1119,3
1119_4,3380,1119,4
1119_5,3381,1119,5
1121_1,3382,1121,1
1121_2,3383,1121,2
1121_3,3384,1121,3
1121_4,3385,1121,4
1121_5,3386,1121,5
1122_1,3387,1122,1
1122_2,3388,1122,2
1122_3,3389,1122,3
1122_4,3390,1122,4
1122_5,3391,1122,5
1123_1,3392,1123,1
1123_2,3393,1123,2
1123_3,3394,1123,3
1123_4,3395,1123,4
1123_5,3396,1123,5
1124_1,3397,1124,1
1124_2,3398,1124,2
1124_3,3399,1124,3
1124_4,3400,1124,4
1124_5,3401,1124,5
1126_1,3402,1126,1
1126_2,3403,1126,2
1126_3,3404,1126,3
1126_4,3405,1126,4
1126_5,3406,1126,5
1127_2,3407,1127,2
1127_3,3408,1127,3
1127_4,3409,1127,4
1127_5,3410,1127,5
1130_1,3411,1130,1
1130_2,3412,1130,2
1130_3,3413,1130,3
1130_4,3414,1130,4
1130_5,3415,1130,5
1131_1,3416,1131,1
1131_2,3417,1131,2
1131_3,3418,1131,3
1131_4,3419,1131,4
1131_5,3420,1131,5
1132_1,3421,1132,1
1132_2,3422,1132,2
1132_3,3423,1132,3
1132_4,3424,1132,4
1132_5,3425,1132,5
1133_1,3426,1133,1
1133_2,3427,1133,2
1133_3,3428,1133,3
1133_4,3429,1133,4
1133_5,3430,1133,5
1134_1,3431,1134,1
1134_2,3432,1134,2
1134_3,3433,1134,3
1134_4,3434,1134,4
1134_5,3435,1134,5
1135_1,3436,1135,1
1135_2,3437,1135,2
1135_3,3438,1135,3
1135_4,3439,1135,4
1135_5,3440,1135,5
1142_1,3441,1142,1
1142_2,3442,1142,2
1142_3,3443,1142,3
1142_4,3444,1142,4
1142_5,3445,1142,5
1143_1,3446,1143,1
1143_2,3447,1143,2
1143_3,3448,1143,3
1143_4,3449,1143,4
1143_5,3450,1143,5
1145_1,3451,1145,1
1145_2,3452,1145,2
1145_3,3453,1145,3
1145_4,3454,1145,4
1145_5,3455,1145,5
1146_1,3456,1146,1
1146_2,3457,1146,2
1146_3,3458,1146,3
1146_4,3459,1146,4
1146_5,3460,1146,5
1148_1,3461,1148,1
1148_2,3462,1148,2
1148_3,3463,1148,3
1148_4,3464,1148,4
1148_5,3465,1148,5
1150_1,3466,1150,1
1150_2,3467,1150,2
1150_3,3468,1150,3
1150_4,3469,1150,4
1150_5,3470,1150,5
1151_1,3471,1151,1
1151_2,3472,1151,2
1151_3,3473,1151,3
1151_4,3474,1151,4
1151_5,3475,1151,5
1154_1,3476,1154,1
1154_2,3477,1154,2
1154_3,3478,1154,3
1154_4,3479,1154,4
1154_5,3480,1154,5
1155_1,3481,1155,1
1155_2,3482,1155,2
1155_3,3483,1155,3
1155_4,3484,1155,4
1155_5,3485,1155,5
1156_1,3486,1156,1
1156_2,3487,1156,2
1156_3,3488,1156,3
1156_5,3489,1156,5
1159_1,3490,1159,1
1159_2,3491,1159,2
1159_3,3492,1159,3
1159_4,3493,1159,4
1159_5,3494,1159,5
1160_2,3495,1160,2
1160_3,3496,1160,3
1160_4,3497,1160,4
1160_5,3498,1160,5
1162_1,3499,1162,1
1162_2,3500,1162,2
1162_3,3501,1162,3
1162_4,3502,1162,4
1162_5,3503,1162,5
1163_1,3504,1163,1
1163_2,3505,1163,2
1163_3,3506,1163,3
1163_5,3507,1163,5
1164_2,3508,1164,2
1164_3,3509,1164,3
1164_4,3510,1164,4
1164_5,3511,1164,5
1167_1,3512,1167,1
1167_2,3513,1167,2
1167_3,3514,1167,3
1167_4,3515,1167,4
1167_5,3516,1167,5
1171_1,3517,1171,1
1171_2,3518,1171,2
1171_3,3519,1171,3
1171_4,3520,1171,4
1171_5,3521,1171,5
1177_1,3522,1177,1
1177_2,3523,1177,2
1177_3,3524,1177,3
1177_4,3525,1177,4
1177_5,3526,1177,5
1179_1,3527,1179,1
1179_2,3528,1179,2
1179_3,3529,1179,3
1179_4,3530,1179,4
1179_5,3531,1179,5
1180_1,3532,1180,1
1180_2,3533,1180,2
1180_3,3534,1180,3
1180_4,3535,1180,4
1180_5,3536,1180,5
1181_1,3537,1181,1
1181_2,3538,1181,2
1181_3,3539,1181,3
1181_4,3540,1181,4
1181_5,3541,1181,5
1182_1,3542,1182,1
1182_2,3543,1182,2
1182_3,3544,1182,3
1182_4,3545,1182,4
1182_5,3546,1182,5
1183_1,3547,1183,1
1183_2,3548,1183,2
1183_3,3549,1183,3
1183_4,3550,1183,4
1183_5,3551,1183,5
1184_1,3552,1184,1
1184_2,3553,1184,2
1184_3,3554,1184,3
1184_4,3555,1184,4
1184_5,3556,1184,5
1185_1,3557,1185,1
1185_2,3558,1185,2
1185_3,3559,1185,3
1185_4,3560,1185,4
1185_5,3561,1185,5
1186_1,3562,1186,1
1186_2,3563,1186,2
1186_3,3564,1186,3
1186_4,3565,1186,4
1186_5,3566,1186,5
1187_1,3567,1187,1
1187_2,3568,1187,2
1187_3,3569,1187,3
1187_4,3570,1187,4
1187_5,3571,1187,5
1188_1,3572,1188,1
1188_3,3573,1188,3
1188_4,3574,1188,4
1188_5,3575,1188,5
1189_1,3576,1189,1
1189_2,3577,1189,2
1189_3,3578,1189,3
1189_4,3579,1189,4
1189_5,3580,1189,5
1190_1,3581,1190,1
1190_2,3582,1190,2
1190_3,3583,1190,3
1190_4,3584,1190,4
1190_5,3585,1190,5
1191_1,3586,1191,1
1191_2,3587,1191,2
1191_3,3588,1191,3
1191_4,3589,1191,4
1191_5,3590,1191,5
1192_1,3591,1192,1
1192_2,3592,1192,2
1192_3,3593,1192,3
1192_4,3594,1192,4
1192_5,3595,1192,5
1193_1,3596,1193,1
1193_2,3597,1193,2
1193_3,3598,1193,3
1193_4,3599,1193,4
1193_5,3600,1193,5
1194_1,3601,1194,1
1194_2,3602,1194,2
1194_3,3603,1194,3
1194_5,3604,1194,5
1195_1,3605,1195,1
1195_2,3606,1195,2
1195_3,3607,1195,3
1195_4,3608,1195,4
1195_5,3609,1195,5
1196_1,3610,1196,1
1196_2,3611,1196,2
1196_3,3612,1196,3
1196_5,3613,1196,5
1197_1,3614,1197,1
1197_2,3615,1197,2
1197_3,3616,1197,3
1197_4,3617,1197,4
1197_5,3618,1197,5
1198_1,3619,1198,1
1198_2,3620,1198,2
1198_3,3621,1198,3
1198_4,3622,1198,4
1198_5,3623,1198,5
1200_1,3624,1200,1
1200_2,3625,1200,2
1200_3,3626,1200,3
1200_4,3627,1200,4
1200_5,3628,1200,5
1201_1,3629,1201,1
1201_2,3630,1201,2
1201_3,3631,1201,3
1201_4,3632,1201,4
1201_5,3633,1201,5
1202_1,3634,1202,1
1202_2,3635,1202,2
1202_3,3636,1202,3
1202_4,3637,1202,4
1202_5,3638,1202,5
1203_1,3639,1203,1
1203_2,3640,1203,2
1203_3,3641,1203,3
1203_4,3642,1203,4
1203_5,3643,1203,5
1205_1,3644,1205,1
1205_2,3645,1205,2
1205_4,3646,1205,4
1205_5,3647,1205,5
1206_1,3648,1206,1
1206_2,3649,1206,2
1206_3,3650,1206,3
1206_4,3651,1206,4
1206_5,3652,1206,5
1207_1,3653,1207,1
1207_2,3654,1207,2
1207_3,3655,1207,3
1207_4,3656,1207,4
1207_5,3657,1207,5
1210_2,3658,1210,2
1210_4,3659,1210,4
1210_5,3660,1210,5
1213_1,3661,1213,1
1213_2,3662,1213,2
1213_3,3663,1213,3
1213_4,3664,1213,4
1213_5,3665,1213,5
1214_1,3666,1214,1
1214_2,3667,1214,2
1214_3,3668,1214,3
1214_4,3669,1214,4
1214_5,3670,1214,5
1216_1,3671,1216,1
1216_2,3672,1216,2
1216_3,3673,1216,3
1216_4,3674,1216,4
1216_5,3675,1216,5
1220_1,3676,1220,1
1220_2,3677,1220,2
1220_4,3678,1220,4
1221_1,3679,1221,1
1221_3,3680,1221,3
1221_4,3681,1221,4
1222_1,3682,1222,1
1222_2,3683,1222,2
1222_3,3684,1222,3
1222_4,3685,1222,4
1222_5,3686,1222,5
1225_1,3687,1225,1
1225_2,3688,1225,2
1225_3,3689,1225,3
1225_4,3690,1225,4
1225_5,3691,1225,5
1226_1,3692,1226,1
1226_2,3693,1226,2
1226_3,3694,1226,3
1226_4,3695,1226,4
1226_5,3696,1226,5
1227_1,3697,1227,1
1227_2,3698,1227,2
1227_3,3699,1227,3
1227_4,3700,1227,4
1227_5,3701,1227,5
1229_1,3702,1229,1
1229_2,3703,1229,2
1229_3,3704,1229,3
1229_4,3705,1229,4
1229_5,3706,1229,5
1231_1,3707,1231,1
1231_2,3708,1231,2
1231_3,3709,1231,3
1231_4,3710,1231,4
1231_5,3711,1231,5
1237_1,3712,1237,1
1237_2,3713,1237,2
1237_3,3714,1237,3
1237_4,3715,1237,4
1237_5,3716,1237,5
1239_1,3717,1239,1
1239_2,3718,1239,2
1239_3,3719,1239,3
1239_4,3720,1239,4
1239_5,3721,1239,5
1240_1,3722,1240,1
1241_1,3723,1241,1
1241_2,3724,1241,2
1241_3,3725,1241,3
1241_4,3726,1241,4
1241_5,3727,1241,5
1242_1,3728,1242,1
1242_2,3729,1242,2
1242_3,3730,1242,3
1242_5,3731,1242,5
1243_1,3732,1243,1
1243_2,3733,1243,2
1243_3,3734,1243,3
1243_4,3735,1243,4
1243_5,3736,1243,5
1244_1,3737,1244,1
1244_2,3738,1244,2
1244_3,3739,1244,3
1244_4,3740,1244,4
1244_5,3741,1244,5
1246_1,3742,1246,1
1246_2,3743,1246,2
1246_3,3744,1246,3
1246_4,3745,1246,4
1246_5,3746,1246,5
1247_1,3747,1247,1
1247_2,3748,1247,2
1247_3,3749,1247,3
1247_4,3750,1247,4
1247_5,3751,1247,5
1248_1,3752,1248,1
1248_2,3753,1248,2
1248_3,3754,1248,3
1248_4,3755,1248,4
1248_5,3756,1248,5
1249_1,3757,1249,1
1249_2,3758,1249,2
1249_3,3759,1249,3
1249_4,3760,1249,4
1249_5,3761,1249,5
1253_1,3762,1253,1
